segment,day_start_approx,return_start_percent_approx,day_end_approx,return_end_percent_approx,marker_bridge
4672,38.444444,3.426259,38.555556,3.426259,False
4673,38.444444,2.176259,38.555556,2.185252,False
4674,38.444444,1.02518,38.555556,1.034173,False
4675,38.444444,-0.544643,38.555556,-0.544643,False
4676,38.444444,-2.419643,38.555556,-2.419643,False
4677,38.444444,-3.767857,38.555556,-3.767857,False
4678,38.444444,-5.517857,38.555556,-5.517857,False
4679,38.444444,-6.169643,38.555556,-6.169643,False
4680,38.555556,6.402878,38.666667,6.411871,False
4681,38.555556,6.106115,38.666667,6.115108,False
4682,38.555556,3.426259,38.666667,3.426259,False
4683,38.555556,2.185252,38.666667,2.185252,False
4684,38.555556,1.034173,38.666667,1.034173,False
4685,38.555556,-0.544643,38.666667,-0.544643,False
4686,38.555556,-2.419643,38.666667,-2.419643,False
4687,38.555556,-3.767857,38.666667,-3.767857,False
4688,38.555556,-5.517857,38.666667,-5.508929,False
4689,38.555556,-6.169643,38.666667,-6.169643,False
4690,38.666667,6.411871,38.777778,6.420863,False
4691,38.666667,6.115108,38.777778,6.115108,False
4692,38.666667,3.426259,38.777778,3.426259,False
4693,38.666667,2.185252,38.777778,2.185252,False
4694,38.666667,1.034173,38.777778,1.034173,False
4695,38.666667,-0.544643,38.777778,-0.544643,False
4696,38.666667,-2.419643,38.777778,-2.419643,False
4697,38.666667,-3.767857,38.777778,-3.767857,False
4698,38.666667,-5.508929,38.777778,-5.508929,False
4699,38.666667,-6.169643,38.777778,-6.169643,False
4700,38.777778,6.420863,38.888889,6.429856,False
4701,38.777778,6.115108,38.888889,6.124101,False
4702,38.777778,3.426259,38.888889,3.426259,False
4703,38.777778,2.185252,38.888889,2.185252,False
4704,38.777778,1.034173,38.888889,1.043165,False
4705,38.777778,-0.544643,38.888889,-0.544643,False
4706,38.777778,-2.419643,38.888889,-2.419643,False
4707,38.777778,-3.767857,38.888889,-3.767857,False
4708,38.777778,-5.508929,38.888889,-5.508929,False
4709,38.777778,-6.169643,38.888889,-6.169643,False
4710,38.888889,6.429856,39.0,6.438849,False
4711,38.888889,6.124101,39.0,6.124101,False
4712,38.888889,3.426259,39.0,3.444245,False
4713,38.888889,2.185252,39.0,2.194245,False
4714,38.888889,1.043165,39.0,1.052158,False
4715,38.888889,-0.544643,39.0,-0.544643,False
4716,38.888889,-2.419643,39.0,-2.419643,False
4717,38.888889,-3.767857,39.0,-3.767857,False
4718,38.888889,-5.508929,39.0,-5.5,False
4719,38.888889,-6.169643,39.0,-6.169643,False
4720,39.0,6.438849,39.111111,6.447842,False
4721,39.0,6.124101,39.111111,6.124101,False
4722,39.0,3.444245,39.111111,3.444245,False
4723,39.0,2.194245,39.111111,2.194245,False
4724,39.0,1.052158,39.111111,1.052158,False
4725,39.0,-0.544643,39.111111,-0.544643,False
4726,39.0,-2.419643,39.111111,-2.419643,False
4727,39.0,-3.767857,39.111111,-3.776786,False
4728,39.0,-5.5,39.111111,-5.491071,False
4729,39.0,-6.169643,39.111111,-6.160714,False
4730,39.111111,6.447842,39.222222,6.456835,False
4731,39.111111,6.124101,39.222222,6.124101,False
4732,39.111111,3.444245,39.222222,3.444245,False
4733,39.111111,2.194245,39.222222,2.194245,False
4734,39.111111,1.052158,39.222222,1.052158,False
4735,39.111111,-0.544643,39.222222,-0.544643,False
4736,39.111111,-2.419643,39.222222,-2.419643,False
4737,39.111111,-3.776786,39.222222,-3.785714,False
4738,39.111111,-5.491071,39.222222,-5.491071,False
4739,39.111111,-6.160714,39.222222,-6.151786,False
4740,39.222222,6.456835,39.333333,6.456835,False
4741,39.222222,6.124101,39.333333,6.133094,False
4742,39.222222,3.444245,39.333333,3.453237,False
4743,39.222222,2.194245,39.333333,2.203237,False
4744,39.222222,1.052158,39.333333,1.052158,False
4745,39.222222,-0.544643,39.333333,-0.544643,False
4746,39.222222,-2.419643,39.333333,-2.419643,False
4747,39.222222,-3.785714,39.333333,-3.785714,False
4748,39.222222,-5.491071,39.333333,-5.482143,False
4749,39.222222,-6.151786,39.333333,-6.151786,False
4750,39.333333,6.456835,39.444444,6.456835,False
4751,39.333333,6.133094,39.444444,6.133094,False
4752,39.333333,3.453237,39.444444,3.453237,False
4753,39.333333,2.203237,39.444444,2.203237,False
4754,39.333333,1.052158,39.444444,1.052158,False
4755,39.333333,-0.544643,39.444444,-0.544643,False
4756,39.333333,-2.419643,39.444444,-2.419643,False
4757,39.333333,-3.785714,39.444444,-3.785714,False
4758,39.333333,-5.482143,39.444444,-5.473214,False
4759,39.333333,-6.151786,39.444444,-6.133929,False
4760,39.444444,6.456835,39.555556,6.456835,False
4761,39.444444,6.133094,39.555556,6.142086,False
4762,39.444444,3.453237,39.555556,3.471223,False
4763,39.444444,2.203237,39.555556,2.203237,False
4764,39.444444,1.052158,39.555556,1.052158,False
4765,39.444444,-0.544643,39.555556,-0.544643,False
4766,39.444444,-2.419643,39.555556,-2.419643,False
4767,39.444444,-3.785714,39.555556,-3.794643,False
4768,39.444444,-5.473214,39.555556,-5.464286,False
4769,39.444444,-6.133929,39.555556,-6.133929,False
4770,39.555556,6.456835,39.666667,6.465827,False
4771,39.555556,6.142086,39.666667,6.133094,False
4772,39.555556,3.471223,39.666667,3.480216,False
4773,39.555556,2.203237,39.666667,2.203237,False
4774,39.555556,1.052158,39.666667,1.052158,False
4775,39.555556,-0.544643,39.666667,-0.544643,False
4776,39.555556,-2.419643,39.666667,-2.419643,False
4777,39.555556,-3.794643,39.666667,-3.794643,False
4778,39.555556,-5.464286,39.666667,-5.464286,False
4779,39.555556,-6.133929,39.666667,-6.116071,False
4780,39.666667,6.465827,39.777778,6.465827,False
4781,39.666667,6.133094,39.777778,6.124101,False
4782,39.666667,3.480216,39.777778,3.489209,False
4783,39.666667,2.203237,39.777778,2.21223,False
4784,39.666667,1.052158,39.777778,1.052158,False
4785,39.666667,-0.544643,39.777778,-0.535714,False
4786,39.666667,-2.419643,39.777778,-2.419643,False
4787,39.666667,-3.794643,39.777778,-3.794643,False
4788,39.666667,-5.464286,39.777778,-5.455357,False
4789,39.666667,-6.116071,39.777778,-6.116071,False
4790,39.777778,6.465827,39.888889,6.465827,False
4791,39.777778,6.124101,39.888889,6.124101,False
4792,39.777778,3.489209,39.888889,3.498201,False
4793,39.777778,2.21223,39.888889,2.21223,False
4794,39.777778,1.052158,39.888889,1.052158,False
4795,39.777778,-0.535714,39.888889,-0.535714,False
4796,39.777778,-2.419643,39.888889,-2.419643,False
4797,39.777778,-3.794643,39.888889,-3.803571,False
4798,39.777778,-5.455357,39.888889,-5.4375,False
4799,39.777778,-6.116071,39.888889,-6.116071,False
4800,39.888889,6.465827,40.0,6.465827,False
4801,39.888889,6.124101,40.0,6.115108,False
4802,39.888889,3.498201,40.0,3.507194,False
4803,39.888889,2.21223,40.0,2.21223,False
4804,39.888889,1.052158,40.0,1.052158,False
4805,39.888889,-0.535714,40.0,-0.526786,False
4806,39.888889,-2.419643,40.0,-2.419643,False
4807,39.888889,-3.803571,40.0,-3.8125,False
4808,39.888889,-5.4375,40.0,-5.4375,False
4809,39.888889,-6.116071,40.0,-6.098214,False
4810,40.0,6.465827,40.111111,6.465827,False
4811,40.0,6.115108,40.111111,6.115108,False
4812,40.0,3.507194,40.111111,3.52518,False
4813,40.0,2.21223,40.111111,2.21223,False
4814,40.0,1.052158,40.111111,1.052158,False
4815,40.0,-0.526786,40.111111,-0.526786,False
4816,40.0,-2.419643,40.111111,-2.428571,False
4817,40.0,-3.8125,40.111111,-3.821429,False
4818,40.0,-5.4375,40.111111,-5.419643,False
4819,40.0,-6.098214,40.111111,-6.098214,False
4820,40.111111,6.465827,40.222222,6.465827,False
4821,40.111111,6.115108,40.222222,6.097122,False
4822,40.111111,3.52518,40.222222,3.534173,False
4823,40.111111,2.21223,40.222222,2.21223,False
4824,40.111111,1.052158,40.222222,1.052158,False
4825,40.111111,-0.526786,40.222222,-0.526786,False
4826,40.111111,-2.428571,40.222222,-2.428571,False
4827,40.111111,-3.821429,40.222222,-3.830357,False
4828,40.111111,-5.419643,40.222222,-5.419643,False
4829,40.111111,-6.098214,40.222222,-6.080357,False
4830,40.222222,6.465827,40.333333,6.47482,False
4831,40.222222,6.097122,40.333333,6.097122,False
4832,40.222222,3.534173,40.333333,3.543165,False
4833,40.222222,2.21223,40.333333,2.221223,False
4834,40.222222,1.052158,40.333333,1.052158,False
4835,40.222222,-0.526786,40.333333,-0.526786,False
4836,40.222222,-2.428571,40.333333,-2.428571,False
4837,40.222222,-3.830357,40.333333,-3.830357,False
4838,40.222222,-5.419643,40.333333,-5.410714,False
4839,40.222222,-6.080357,40.333333,-6.080357,False
4840,40.333333,6.47482,40.444444,6.483813,False
4841,40.333333,6.097122,40.444444,6.088129,False
4842,40.333333,3.543165,40.444444,3.561151,False
4843,40.333333,2.221223,40.444444,2.221223,False
4844,40.333333,1.052158,40.444444,1.061151,False
4845,40.333333,-0.526786,40.444444,-0.526786,False
4846,40.333333,-2.428571,40.444444,-2.4375,False
4847,40.333333,-3.830357,40.444444,-3.839286,False
4848,40.333333,-5.410714,40.444444,-5.401786,False
4849,40.333333,-6.080357,40.444444,-6.080357,False
4850,40.444444,6.483813,40.555556,6.492806,False
4851,40.444444,6.088129,40.555556,6.079137,False
4852,40.444444,3.561151,40.555556,3.570144,False
4853,40.444444,2.221223,40.555556,2.221223,False
4854,40.444444,1.061151,40.555556,1.070144,False
4855,40.444444,-0.526786,40.555556,-0.526786,False
4856,40.444444,-2.4375,40.555556,-2.4375,False
4857,40.444444,-3.839286,40.555556,-3.848214,False
4858,40.444444,-5.401786,40.555556,-5.392857,False
4859,40.444444,-6.080357,40.555556,-6.080357,False
4860,40.555556,6.492806,40.666667,6.501799,False
4861,40.555556,6.079137,40.666667,6.079137,False
4862,40.555556,3.570144,40.666667,3.588129,False
4863,40.555556,2.221223,40.666667,2.221223,False
4864,40.555556,1.070144,40.666667,1.070144,False
4865,40.555556,-0.526786,40.666667,-0.526786,False
4866,40.555556,-2.4375,40.666667,-2.4375,False
4867,40.555556,-3.848214,40.666667,-3.857143,False
4868,40.555556,-5.392857,40.666667,-5.383929,False
4869,40.555556,-6.080357,40.666667,-6.071429,False
4870,40.666667,6.501799,40.777778,6.510791,False
4871,40.666667,6.079137,40.777778,6.079137,False
4872,40.666667,3.588129,40.777778,3.588129,False
4873,40.666667,2.221223,40.777778,2.221223,False
4874,40.666667,1.070144,40.777778,1.088129,False
4875,40.666667,-0.526786,40.777778,-0.526786,False
4876,40.666667,-2.4375,40.777778,-2.4375,False
4877,40.666667,-3.857143,40.777778,-3.857143,False
4878,40.666667,-5.383929,40.777778,-5.383929,False
4879,40.666667,-6.071429,40.777778,-6.071429,False
4880,40.777778,6.510791,40.888889,6.519784,False
4881,40.777778,6.079137,40.888889,6.097122,False
4882,40.777778,3.588129,40.888889,3.606115,False
4883,40.777778,2.221223,40.888889,2.21223,False
4884,40.777778,1.088129,40.888889,1.097122,False
4885,40.777778,-0.526786,40.888889,-0.526786,False
4886,40.777778,-2.4375,40.888889,-2.4375,False
4887,40.777778,-3.857143,40.888889,-3.866071,False
4888,40.777778,-5.383929,40.888889,-5.383929,False
4889,40.777778,-6.071429,40.888889,-6.071429,False
4890,40.888889,6.519784,41.0,6.528777,False
4891,40.888889,6.097122,41.0,6.097122,False
4892,40.888889,3.606115,41.0,3.615108,False
4893,40.888889,2.21223,41.0,2.21223,False
4894,40.888889,1.097122,41.0,1.106115,False
4895,40.888889,-0.526786,41.0,-0.526786,False
4896,40.888889,-2.4375,41.0,-2.4375,False
4897,40.888889,-3.866071,41.0,-3.866071,False
4898,40.888889,-5.383929,41.0,-5.383929,False
4899,40.888889,-6.071429,41.0,-6.071429,False
4900,41.0,6.528777,41.111111,6.528777,False
4901,41.0,6.097122,41.111111,6.115108,False
4902,41.0,3.615108,41.111111,3.633094,False
4903,41.0,2.21223,41.111111,2.21223,False
4904,41.0,1.106115,41.111111,1.115108,False
4905,41.0,-0.526786,41.111111,-0.517857,False
4906,41.0,-2.4375,41.111111,-2.4375,False
4907,41.0,-3.866071,41.111111,-3.883929,False
4908,41.0,-5.383929,41.111111,-5.383929,False
4909,41.0,-6.071429,41.111111,-6.071429,False
4910,41.111111,6.528777,41.222222,6.546763,False
4911,41.111111,6.115108,41.222222,6.115108,False
4912,41.111111,3.633094,41.222222,3.642086,False
4913,41.111111,2.21223,41.222222,2.21223,False
4914,41.111111,1.115108,41.222222,1.124101,False
4915,41.111111,-0.517857,41.222222,-0.517857,False
4916,41.111111,-2.4375,41.222222,-2.4375,False
4917,41.111111,-3.883929,41.222222,-3.883929,False
4918,41.111111,-5.383929,41.222222,-5.383929,False
4919,41.111111,-6.071429,41.222222,-6.071429,False
4920,41.222222,6.546763,41.333333,6.546763,False
4921,41.222222,6.115108,41.333333,6.133094,False
4922,41.222222,3.642086,41.333333,3.660072,False
4923,41.222222,2.21223,41.333333,2.203237,False
4924,41.222222,1.124101,41.333333,1.124101,False
4925,41.222222,-0.517857,41.333333,-0.508929,False
4926,41.222222,-2.4375,41.333333,-2.4375,False
4927,41.222222,-3.883929,41.333333,-3.883929,False
4928,41.222222,-5.383929,41.333333,-5.383929,False
4929,41.222222,-6.071429,41.333333,-6.080357,False
4930,41.333333,6.546763,41.444444,6.546763,False
4931,41.333333,6.133094,41.444444,6.151079,False
4932,41.333333,3.660072,41.444444,3.678058,False
4933,41.333333,2.203237,41.444444,2.194245,False
4934,41.333333,1.124101,41.444444,1.133094,False
4935,41.333333,-0.508929,41.444444,-0.508929,False
4936,41.333333,-2.4375,41.444444,-2.4375,False
4937,41.333333,-3.883929,41.444444,-3.883929,False
4938,41.333333,-5.383929,41.444444,-5.383929,False
4939,41.333333,-6.080357,41.444444,-6.080357,False
4940,41.444444,6.546763,41.555556,6.546763,False
4941,41.444444,6.151079,41.555556,6.169065,False
4942,41.444444,3.678058,41.555556,3.696043,False
4943,41.444444,2.194245,41.555556,2.194245,False
4944,41.444444,1.133094,41.555556,1.142086,False
4945,41.444444,-0.508929,41.555556,-0.5,False
4946,41.444444,-2.4375,41.555556,-2.4375,False
4947,41.444444,-3.883929,41.555556,-3.883929,False
4948,41.444444,-5.383929,41.555556,-5.401786,False
4949,41.444444,-6.080357,41.555556,-6.080357,False
4950,41.555556,6.546763,41.666667,6.546763,False
4951,41.555556,6.169065,41.666667,6.18705,False
4952,41.555556,3.696043,41.666667,3.723022,False
4953,41.555556,2.194245,41.666667,2.185252,False
4954,41.555556,1.142086,41.666667,1.142086,False
4955,41.555556,-0.5,41.666667,-0.491071,False
4956,41.555556,-2.4375,41.666667,-2.4375,False
4957,41.555556,-3.883929,41.666667,-3.883929,False
4958,41.555556,-5.401786,41.666667,-5.410714,False
4959,41.555556,-6.080357,41.666667,-6.080357,False
4960,41.666667,6.546763,41.777778,6.546763,False
4961,41.666667,6.18705,41.777778,6.205036,False
4962,41.666667,3.723022,41.777778,3.741007,False
4963,41.666667,2.185252,41.777778,2.185252,False
4964,41.666667,1.142086,41.777778,1.142086,False
4965,41.666667,-0.491071,41.777778,-0.491071,False
4966,41.666667,-2.4375,41.777778,-2.446429,False
4967,41.666667,-3.883929,41.777778,-3.883929,False
4968,41.666667,-5.410714,41.777778,-5.428571,False
4969,41.666667,-6.080357,41.777778,-6.089286,False
4970,41.777778,6.546763,41.888889,6.546763,False
4971,41.777778,6.205036,41.888889,6.232014,False
4972,41.777778,3.741007,41.888889,3.75,False
4973,41.777778,2.185252,41.888889,2.176259,False
4974,41.777778,1.142086,41.888889,1.142086,False
4975,41.777778,-0.491071,41.888889,-0.491071,False
4976,41.777778,-2.446429,41.888889,-2.446429,False
4977,41.777778,-3.883929,41.888889,-3.883929,False
4978,41.777778,-5.428571,41.888889,-5.428571,False
4979,41.777778,-6.089286,41.888889,-6.098214,False
4980,41.888889,6.546763,42.0,6.53777,False
4981,41.888889,6.232014,42.0,6.258993,False
4982,41.888889,3.75,42.0,3.758993,False
4983,41.888889,2.176259,42.0,2.167266,False
4984,41.888889,1.142086,42.0,1.133094,False
4985,41.888889,-0.491071,42.0,-0.491071,False
4986,41.888889,-2.446429,42.0,-2.446429,False
4987,41.888889,-3.883929,42.0,-3.883929,False
4988,41.888889,-5.428571,42.0,-5.446429,False
4989,41.888889,-6.098214,42.0,-6.107143,False
4990,42.0,6.53777,42.111111,6.528777,False
4991,42.0,6.258993,42.111111,6.258993,False
4992,42.0,3.758993,42.111111,3.776978,False
4993,42.0,2.167266,42.111111,2.149281,False
4994,42.0,1.133094,42.111111,1.133094,False
4995,42.0,-0.491071,42.111111,-0.491071,False
4996,42.0,-2.446429,42.111111,-2.446429,False
4997,42.0,-3.883929,42.111111,-3.883929,False
4998,42.0,-5.446429,42.111111,-5.446429,False
4999,42.0,-6.107143,42.111111,-6.116071,False
5000,42.111111,6.528777,42.222222,6.528777,False
5001,42.111111,6.258993,42.222222,6.285971,False
5002,42.111111,3.776978,42.222222,3.785971,False
5003,42.111111,2.149281,42.222222,2.149281,False
5004,42.111111,1.133094,42.222222,1.133094,False
5005,42.111111,-0.491071,42.222222,-0.491071,False
5006,42.111111,-2.446429,42.222222,-2.446429,False
5007,42.111111,-3.883929,42.222222,-3.875,False
5008,42.111111,-5.446429,42.222222,-5.464286,False
5009,42.111111,-6.116071,42.222222,-6.125,False
5010,42.222222,6.528777,42.333333,6.528777,False
5011,42.222222,6.285971,42.333333,6.303957,False
5012,42.222222,3.785971,42.333333,3.785971,False
5013,42.222222,2.149281,42.333333,2.149281,False
5014,42.222222,1.133094,42.333333,1.133094,False
5015,42.222222,-0.491071,42.333333,-0.491071,False
5016,42.222222,-2.446429,42.333333,-2.455357,False
5017,42.222222,-3.875,42.333333,-3.875,False
5018,42.222222,-5.464286,42.333333,-5.473214,False
5019,42.222222,-6.125,42.333333,-6.133929,False
5020,42.333333,6.528777,42.444444,6.528777,False
5021,42.333333,6.303957,42.444444,6.303957,False
5022,42.333333,3.785971,42.444444,3.794964,False
5023,42.333333,2.149281,42.444444,2.149281,False
5024,42.333333,1.133094,42.444444,1.133094,False
5025,42.333333,-0.491071,42.444444,-0.491071,False
5026,42.333333,-2.455357,42.444444,-2.455357,False
5027,42.333333,-3.875,42.444444,-3.866071,False
5028,42.333333,-5.473214,42.444444,-5.473214,False
5029,42.333333,-6.133929,42.444444,-6.133929,False
5030,42.444444,6.528777,42.555556,6.528777,False
5031,42.444444,6.303957,42.555556,6.321942,False
5032,42.444444,3.794964,42.555556,3.803957,False
5033,42.444444,2.149281,42.555556,2.140288,False
5034,42.444444,1.133094,42.555556,1.142086,False
5035,42.444444,-0.491071,42.555556,-0.508929,False
5036,42.444444,-2.455357,42.555556,-2.455357,False
5037,42.444444,-3.866071,42.555556,-3.866071,False
5038,42.444444,-5.473214,42.555556,-5.473214,False
5039,42.444444,-6.133929,42.555556,-6.133929,False
5040,42.555556,6.528777,42.666667,6.528777,False
5041,42.555556,6.321942,42.666667,6.321942,False
5042,42.555556,3.803957,42.666667,3.803957,False
5043,42.555556,2.140288,42.666667,2.140288,False
5044,42.555556,1.142086,42.666667,1.142086,False
5045,42.555556,-0.508929,42.666667,-0.508929,False
5046,42.555556,-2.455357,42.666667,-2.455357,False
5047,42.555556,-3.866071,42.666667,-3.866071,False
5048,42.555556,-5.473214,42.666667,-5.464286,False
5049,42.555556,-6.133929,42.666667,-6.151786,False
5050,42.666667,6.528777,42.777778,6.528777,False
5051,42.666667,6.321942,42.777778,6.321942,False
5052,42.666667,3.803957,42.777778,3.803957,False
5053,42.666667,2.140288,42.777778,2.140288,False
5054,42.666667,1.142086,42.777778,1.151079,False
5055,42.666667,-0.508929,42.777778,-0.508929,False
5056,42.666667,-2.455357,42.777778,-2.464286,False
5057,42.666667,-3.866071,42.777778,-3.866071,False
5058,42.666667,-5.464286,42.777778,-5.446429,False
5059,42.666667,-6.151786,42.777778,-6.151786,False
5060,42.777778,6.528777,42.888889,6.528777,False
5061,42.777778,6.321942,42.888889,6.321942,False
5062,42.777778,3.803957,42.888889,3.81295,False
5063,42.777778,2.140288,42.888889,2.140288,False
5064,42.777778,1.151079,42.888889,1.160072,False
5065,42.777778,-0.508929,42.888889,-0.517857,False
5066,42.777778,-2.464286,42.888889,-2.464286,False
5067,42.777778,-3.866071,42.888889,-3.866071,False
5068,42.777778,-5.446429,42.888889,-5.428571,False
5069,42.777778,-6.151786,42.888889,-6.169643,False
5070,42.888889,6.528777,43.0,6.53777,False
5071,42.888889,6.321942,43.0,6.321942,False
5072,42.888889,3.81295,43.0,3.81295,False
5073,42.888889,2.140288,43.0,2.140288,False
5074,42.888889,1.160072,43.0,1.169065,False
5075,42.888889,-0.517857,43.0,-0.526786,False
5076,42.888889,-2.464286,43.0,-2.473214,False
5077,42.888889,-3.866071,43.0,-3.866071,False
5078,42.888889,-5.428571,43.0,-5.419643,False
5079,42.888889,-6.169643,43.0,-6.169643,False
5080,43.0,6.53777,43.111111,6.546763,False
5081,43.0,6.321942,43.111111,6.321942,False
5082,43.0,3.81295,43.111111,3.81295,False
5083,43.0,2.140288,43.111111,2.149281,False
5084,43.0,1.169065,43.111111,1.169065,False
5085,43.0,-0.526786,43.111111,-0.526786,False
5086,43.0,-2.473214,43.111111,-2.473214,False
5087,43.0,-3.866071,43.111111,-3.857143,False
5088,43.0,-5.419643,43.111111,-5.410714,False
5089,43.0,-6.169643,43.111111,-6.169643,False
5090,43.111111,6.546763,43.222222,6.555755,False
5091,43.111111,6.321942,43.222222,6.321942,False
5092,43.111111,3.81295,43.222222,3.81295,False
5093,43.111111,2.149281,43.222222,2.149281,False
5094,43.111111,1.169065,43.222222,1.169065,False
5095,43.111111,-0.526786,43.222222,-0.535714,False
5096,43.111111,-2.473214,43.222222,-2.482143,False
5097,43.111111,-3.857143,43.222222,-3.848214,False
5098,43.111111,-5.410714,43.222222,-5.410714,False
5099,43.111111,-6.169643,43.222222,-6.1875,False
5100,43.222222,6.555755,43.333333,6.555755,False
5101,43.222222,6.321942,43.333333,6.321942,False
5102,43.222222,3.81295,43.333333,3.81295,False
5103,43.222222,2.149281,43.333333,2.149281,False
5104,43.222222,1.169065,43.333333,1.169065,False
5105,43.222222,-0.535714,43.333333,-0.544643,False
5106,43.222222,-2.482143,43.333333,-2.482143,False
5107,43.222222,-3.848214,43.333333,-3.848214,False
5108,43.222222,-5.410714,43.333333,-5.419643,False
5109,43.222222,-6.1875,43.333333,-6.1875,False
5110,43.333333,6.555755,43.444444,6.555755,False
5111,43.333333,6.321942,43.444444,6.321942,False
5112,43.333333,3.81295,43.444444,3.81295,False
5113,43.333333,2.149281,43.444444,2.149281,False
5114,43.333333,1.169065,43.444444,1.169065,False
5115,43.333333,-0.544643,43.444444,-0.544643,False
5116,43.333333,-2.482143,43.444444,-2.473214,False
5117,43.333333,-3.848214,43.444444,-3.848214,False
5118,43.333333,-5.419643,43.444444,-5.428571,False
5119,43.333333,-6.1875,43.444444,-6.1875,False
5120,43.444444,6.555755,43.555556,6.555755,False
5121,43.444444,6.321942,43.555556,6.321942,False
5122,43.444444,3.81295,43.555556,3.81295,False
5123,43.444444,2.149281,43.555556,2.158273,False
5124,43.444444,1.169065,43.555556,1.169065,False
5125,43.444444,-0.544643,43.555556,-0.553571,False
5126,43.444444,-2.473214,43.555556,-2.473214,False
5127,43.444444,-3.848214,43.555556,-3.839286,False
5128,43.444444,-5.428571,43.555556,-5.4375,False
5129,43.444444,-6.1875,43.555556,-6.1875,False
5130,43.555556,6.555755,43.666667,6.555755,False
5131,43.555556,6.321942,43.666667,6.321942,False
5132,43.555556,3.81295,43.666667,3.81295,False
5133,43.555556,2.158273,43.666667,2.167266,False
5134,43.555556,1.169065,43.666667,1.160072,False
5135,43.555556,-0.553571,43.666667,-0.553571,False
5136,43.555556,-2.473214,43.666667,-2.473214,False
5137,43.555556,-3.839286,43.666667,-3.839286,False
5138,43.555556,-5.4375,43.666667,-5.446429,False
5139,43.555556,-6.1875,43.666667,-6.1875,False
5140,43.666667,6.555755,43.777778,6.546763,False
5141,43.666667,6.321942,43.777778,6.31295,False
5142,43.666667,3.81295,43.777778,3.81295,False
5143,43.666667,2.167266,43.777778,2.167266,False
5144,43.666667,1.160072,43.777778,1.160072,False
5145,43.666667,-0.553571,43.777778,-0.571429,False
5146,43.666667,-2.473214,43.777778,-2.473214,False
5147,43.666667,-3.839286,43.777778,-3.830357,False
5148,43.666667,-5.446429,43.777778,-5.464286,False
5149,43.666667,-6.1875,43.777778,-6.196429,False
5150,43.777778,6.546763,43.888889,6.53777,False
5151,43.777778,6.31295,43.888889,6.31295,False
5152,43.777778,3.81295,43.888889,3.803957,False
5153,43.777778,2.167266,43.888889,2.167266,False
5154,43.777778,1.160072,43.888889,1.151079,False
5155,43.777778,-0.571429,43.888889,-0.571429,False
5156,43.777778,-2.473214,43.888889,-2.473214,False
5157,43.777778,-3.830357,43.888889,-3.830357,False
5158,43.777778,-5.464286,43.888889,-5.473214,False
5159,43.777778,-6.196429,43.888889,-6.196429,False
5160,43.888889,6.53777,44.0,6.528777,False
5161,43.888889,6.31295,44.0,6.31295,False
5162,43.888889,3.803957,44.0,3.803957,False
5163,43.888889,2.167266,44.0,2.185252,False
5164,43.888889,1.151079,44.0,1.142086,False
5165,43.888889,-0.571429,44.0,-0.580357,False
5166,43.888889,-2.473214,44.0,-2.473214,False
5167,43.888889,-3.830357,44.0,-3.830357,False
5168,43.888889,-5.473214,44.0,-5.482143,False
5169,43.888889,-6.196429,44.0,-6.205357,False
5170,44.0,6.528777,44.111111,6.519784,False
5171,44.0,6.31295,44.111111,6.303957,False
5172,44.0,3.803957,44.111111,3.803957,False
5173,44.0,2.185252,44.111111,2.185252,False
5174,44.0,1.142086,44.111111,1.142086,False
5175,44.0,-0.580357,44.111111,-0.580357,False
5176,44.0,-2.473214,44.111111,-2.473214,False
5177,44.0,-3.830357,44.111111,-3.830357,False
5178,44.0,-5.482143,44.111111,-5.5,False
5179,44.0,-6.205357,44.111111,-6.205357,False
5180,44.111111,6.519784,44.222222,6.501799,False
5181,44.111111,6.303957,44.222222,6.303957,False
5182,44.111111,3.803957,44.222222,3.803957,False
5183,44.111111,2.185252,44.222222,2.185252,False
5184,44.111111,1.142086,44.222222,1.133094,False
5185,44.111111,-0.580357,44.222222,-0.580357,False
5186,44.111111,-2.473214,44.222222,-2.473214,False
5187,44.111111,-3.830357,44.222222,-3.830357,False
5188,44.111111,-5.5,44.222222,-5.5,False
5189,44.111111,-6.205357,44.222222,-6.205357,False
5190,44.222222,6.501799,44.333333,6.483813,False
5191,44.222222,6.303957,44.333333,6.303957,False
5192,44.222222,3.803957,44.333333,3.794964,False
5193,44.222222,2.185252,44.333333,2.185252,False
5194,44.222222,1.133094,44.333333,1.124101,False
5195,44.222222,-0.580357,44.333333,-0.580357,False
5196,44.222222,-2.473214,44.333333,-2.473214,False
5197,44.222222,-3.830357,44.333333,-3.830357,False
5198,44.222222,-5.5,44.333333,-5.517857,False
5199,44.222222,-6.205357,44.333333,-6.205357,False
5200,44.333333,6.483813,44.444444,6.465827,False
5201,44.333333,6.303957,44.444444,6.303957,False
5202,44.333333,3.794964,44.444444,3.794964,False
5203,44.333333,2.185252,44.444444,2.185252,False
5204,44.333333,1.124101,44.444444,1.124101,False
5205,44.333333,-0.580357,44.444444,-0.589286,False
5206,44.333333,-2.473214,44.444444,-2.473214,False
5207,44.333333,-3.830357,44.444444,-3.821429,False
5208,44.333333,-5.517857,44.444444,-5.517857,False
5209,44.333333,-6.205357,44.444444,-6.205357,False
5210,44.444444,6.465827,44.555556,6.456835,False
5211,44.444444,6.303957,44.555556,6.303957,False
5212,44.444444,3.794964,44.555556,3.785971,False
5213,44.444444,2.185252,44.555556,2.194245,False
